ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient Criteria
2453647,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002122A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002122A*D_03292023004750_3096556,No,
2453659,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1202422A,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1202422A_03292023004757_2188716,No,
2453665,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1202422A*,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1202422A*_03292023004758_9869613,No,
2453672,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1202422A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1202422A**D_03292023004800_7291211,No,
2453696,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1202422A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1202422A*D_03292023004804_3725787,No,
2453704,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1402422A,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1402422A_03292023004807_932510,No,
2453706,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1402422A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN1402422A*D_03292023004808_1644708,No,
2453737,Carrier Corporation,Arcoaire,MARATHERM,N95MSU1002122A,,,Natural Gas,All,95,Not Applicable,01/23/2020,02/12/2024,United States,ES_1020846_N95MSU1002122A_03292023004447_5442860,No,
2453869,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0261410A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,02/12/2024,"United States, Canada",ES_1020846_N96MSN0261410A_03292023004601_8933115,No,
2453879,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0261410A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,02/12/2024,"United States, Canada",ES_1020846_N96MSN0261410A*D_03292023004603_7288800,No,
2453886,Carrier Corporation,Arcoaire,CARRIER,N96MSN0401410A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401410A_03292023004607_447611,No,
2453896,Carrier Corporation,Arcoaire,CARRIER,N96MSN0401410A*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401410A*_03292023004610_3930098,No,
2453898,Carrier Corporation,Arcoaire,CARRIER,N96MSN0401410A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401410A**D_03292023004611_4319622,No,
2453911,Carrier Corporation,Arcoaire,CARRIER,N96MSN0401410A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401410A*D_03292023004614_6093133,No,
2453923,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0401712A,,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401712A_03292023004618_5820514,No,
2453926,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0401712A*,,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401712A*_03292023004620_965301,No,
2453934,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0401712A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401712A**D_03292023004623_8758258,No,
2453949,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0401712A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0401712A*D_03292023004628_750329,No,
2453959,Carrier Corporation,Arcoaire,CARRIER,N96MSN0601412A,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601412A_03292023004634_796391,No,
2453964,Carrier Corporation,Arcoaire,CARRIER,N96MSN0601412A*,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601412A*_03292023004637_1599825,No,
2453985,Carrier Corporation,Arcoaire,CARRIER,N96MSN0601412A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601412A**D_03292023004642_908307,No,
2453994,Carrier Corporation,Arcoaire,CARRIER,N96MSN0601412A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601412A*D_03292023004647_3713475,No,
2454004,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0601716A,,,"Natural Gas,Propane Gas",All,97,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601716A_03292023004653_8607103,No,
2454072,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0601716A*,,,"Natural Gas,Propane Gas",All,97,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601716A*_03292023004658_8850547,No,
2454077,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0601716A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601716A**D_03292023004700_2436646,No,
2454091,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0601716A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0601716A*D_03292023004704_2853433,No,
2454167,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0801716A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0801716A**D_03292023004707_6506848,No,
2454177,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0801716A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN0801716A*D_03292023004710_1147925,No,
2454182,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0802120A,,,"Natural Gas,Propane Gas",All,97,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0802120A_03292023004712_5403049,No,
2454190,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0802120A*,,,"Natural Gas,Propane Gas",All,97,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1020846_N96MSN0802120A*_03292023004716_757228,No,
2454214,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0802120A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,02/12/2024,"United States, Canada",ES_1020846_N96MSN0802120A**D_03292023004719_5496111,No,
2454224,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN0802120A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,02/12/2024,"United States, Canada",ES_1020846_N96MSN0802120A*D_03292023004721_5957819,No,
2454236,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002120A,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002120A_03292023004726_5692388,No,
2454270,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002120A*,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002120A*_03292023004728_3705551,No,
2454278,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002120A**D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002120A**D_03292023004733_1232500,No,
2454287,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002120A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002120A*D_03292023004736_4169863,No,
2454298,Carrier Corporation,Arcoaire,ARCOAIRE,N96MSN1002122A,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,01/23/2020,02/12/2024,"United States, Canada",ES_1020846_N96MSN1002122A_03292023004739_6378364,No,
2526133,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0801716B,,,"Natural Gas,Propane Gas",All,97,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0801716B_06072023005622_5002609,No,
2526134,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0801716B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0801716B*D_06072023005623_710506,No,
2526154,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0802120B,,,"Natural Gas,Propane Gas",All,97,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0802120B_06072023005627_1531274,No,
2526161,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0802120B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0802120B*D_06072023005629_4277256,No,
2526203,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN1002122B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,02/12/2024,"United States, Canada",ES_1020846_F96VTN1002122B*D_06072023005638_3447441,No,
2526205,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN1002122B,,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,01/23/2020,02/12/2024,"United States, Canada",ES_1020846_F96VTN1002122B_06072023005639_9968457,No,
2526243,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN1002120B,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN1002120B_06072023005646_7695310,No,
2526247,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN1002120B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN1002120B*D_06072023005647_8368010,No,
2526299,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN1202422B,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN1202422B_06072023005658_5740159,No,
2526323,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN0401410B,,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_F96VTN0401410B_06072023005524_4010531,No,
2526325,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN0401410B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/12/2024,"United States, Canada",ES_1020846_F96VTN0401410B*D_06072023005524_9305481,No,
2526337,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN1202422B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN1202422B*D_06072023005700_3413137,No,
2526379,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0401410B,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0401410B_06072023005537_3905682,No,
2526397,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0401410B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0401410B*D_06072023005542_6100993,No,
2526398,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0401712B,,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0401712B_06072023005542_6919766,No,
2526407,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0401712B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0401712B*D_06072023005544_9419533,No,
2526445,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN0601412B,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_F96VTN0601412B_06072023005552_6276590,No,
2526451,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN0601412B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/12/2024,"United States, Canada",ES_1020846_F96VTN0601412B*D_06072023005553_9109106,No,
2526456,Carrier Corporation,Arcoaire,ARCOAIRE,F96VTN0601716B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1020846_F96VTN0601716B*D_06072023005554_9755493,No,
2526492,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0601412B,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0601412B_06072023005601_4367853,No,
2526499,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0601412B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0601412B*D_06072023005602_8616836,No,
2526509,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0601716B,,,"Natural Gas,Propane Gas",All,97,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0601716B_06072023005604_1572128,No,
2526520,Carrier Corporation,Arcoaire,ARCOAIRE,N96VSN0601716B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/03/2020,02/12/2024,"United States, Canada",ES_1020846_N96VSN0601716B*D_06072023005606_6287363,No,
3414161,Carrier Corporation,Arcoaire,CARRIER,F96CTN0401410B,,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/08/2023,02/12/2024,"United States, Canada",ES_1020846_F96CTN0401410B_11092023004123_7028898,No,
3414164,Carrier Corporation,Arcoaire,CARRIER,F96CTN0401410B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/08/2023,02/12/2024,"United States, Canada",ES_1020846_F96CTN0401410B*D_11092023004127_2609960,No,
3414229,Carrier Corporation,Arcoaire,CARRIER,F95CSU0802120B,,,Natural Gas,All,95,Not Applicable,11/08/2023,02/12/2024,United States,ES_1020846_F95CSU0802120B_11092023004406_6956595,No,
3414233,Carrier Corporation,Arcoaire,CARRIER,F95CSU0601716B,,,Natural Gas,All,95,Not Applicable,11/08/2023,02/12/2024,United States,ES_1020846_F95CSU0601716B_11092023004408_2163363,No,
3414217,Carrier Corporation,Bryant,CARRIER,986TD66100C21,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,11/08/2023,02/12/2024,"United States, Canada",ES_1020846_986TD66100C21_11092023004255_2757469,No,
3414218,Carrier Corporation,Bryant,CARRIER,986TD66120C24,,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,11/08/2023,02/12/2024,"United States, Canada",ES_1020846_986TD66120C24_11092023004256_8970169,No,
2315606,Carrier Corporation,Carrier,OVM070-BF,OVM070-BF,,,Oil,All,85.2,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM070-BF_03282018145327_3986491,No,
2315608,Carrier Corporation,Carrier,OVM070-BNX,OVM070-BNX,,,Oil,All,86.1,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM070-BNX_03282018145329_4411602,No,
2315610,Carrier Corporation,Carrier,OVM070-CAR,OVM070-CAR,,,Oil,All,86.2,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM070-CAR_03282018145332_2918669,No,
2315612,Carrier Corporation,Carrier,OVM070-RBF,OVM070-RBF,,,Oil,All,85.1,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM070-RBF_03282018145336_4183595,No,
2315614,Carrier Corporation,Carrier,OVM070-RF,OVM070-RF,,,Oil,All,86.4,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM070-RF_03282018145339_2515938,No,
2315616,Carrier Corporation,Carrier,OVM084-BF,OVM084-BF,,,Oil,All,85.1,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM084-BF_03282018145341_4751976,No,
2315618,Carrier Corporation,Carrier,OVM084-BNX,OVM084-BNX,,,Oil,All,85.4,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM084-BNX_03282018145345_3366944,No,
2315620,Carrier Corporation,Carrier,OVM084-CAR,OVM084-CAR,,,Oil,All,85.4,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM084-CAR_03282018145347_8667644,No,
2315622,Carrier Corporation,Carrier,OVM084-RBF,OVM084-RBF,,,Oil,All,85,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM084-RBF_03282018145350_0521999,No,
2315624,Carrier Corporation,Carrier,OVM084-RF,OVM084-RF,,,Oil,All,85.9,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM084-RF_03282018145353_1329577,No,
2315626,Carrier Corporation,Carrier,OVM095-BF,OVM095-BF,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM095-BF_03282018145357_9944544,No,
2315628,Carrier Corporation,Carrier,OVM095-BNX,OVM095-BNX,,,Oil,All,85.8,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM095-BNX_03282018145400_0195716,No,
2315630,Carrier Corporation,Carrier,OVM095-CAR,OVM095-CAR,,,Oil,All,85.2,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM095-CAR_03282018145402_3544568,No,
2315683,Carrier Corporation,Carrier,OVM095-RBF,OVM095-RBF,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM095-RBF_03282018145405_1112761,No,
2315685,Carrier Corporation,Carrier,OVM095-RF,OVM095-RF,,,Oil,All,85.8,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM095-RF_03282018145408_2443727,No,
2315687,Carrier Corporation,Carrier,OVM112-BF,OVM112-BF,,,Oil,All,85.4,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM112-BF_03282018145411_4123357,No,
2315689,Carrier Corporation,Carrier,OVM112-BNX,OVM112-BNX,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM112-BNX_03282018145414_4407547,No,
2315691,Carrier Corporation,Carrier,OVM112-CAR,OVM112-CAR,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM112-CAR_03282018145417_8562412,No,
2315693,Carrier Corporation,Carrier,OVM112-RBF,OVM112-RBF,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM112-RBF_03282018145419_3863113,No,
2315695,Carrier Corporation,Carrier,OVM112-RF,OVM112-RF,,,Oil,All,85.4,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM112-RF_03282018145422_9479457,No,
2315697,Carrier Corporation,Carrier,OVM126-BNX,OVM126-BNX,,,Oil,All,85.3,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM126-BNX_03282018145425_2587548,No,
2315699,Carrier Corporation,Carrier,OVM126-RBF,OVM126-RBF,,,Oil,All,86.1,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM126-RBF_03282018145428_7855228,No,
2315701,Carrier Corporation,Carrier,OVM126-RF,OVM126-RF,,,Oil,All,86,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM126-RF_03282018145431_1694450,No,
2315703,Carrier Corporation,Carrier,OVM154-BNX,OVM154-BNX,,,Oil,All,85.1,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM154-BNX_03282018145434_2502028,No,
2315705,Carrier Corporation,Carrier,OVM154-RBF,OVM154-RBF,,,Oil,All,85,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM154-RBF_03282018145437_9688535,No,
2315707,Carrier Corporation,Carrier,OVM154-RF,OVM154-RF,,,Oil,All,85,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVM154-RF_03282018145440_8544266,No,
2315709,Carrier Corporation,Carrier,OVL077-BF,OVL077-BF,,,Oil,All,85.7,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVL077-BF_03282018145443_2208765,No,
2315711,Carrier Corporation,Carrier,OVL077-BNX,OVL077-BNX,,,Oil,All,86.9,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVL077-BNX_03282018145446_2459935,No,
2315713,Carrier Corporation,Carrier,OVL077-CAR,OVL077-CAR,,,Oil,All,85.9,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVL077-CAR_03282018145449_7727615,No,
2315715,Carrier Corporation,Carrier,OVL077-RBF,OVL077-RBF,,,Oil,All,86.7,Not Applicable,02/01/2013,08/04/2023,"United States, Canada",ES_1020846_OVL077-RBF_03282018145452_0487042,No,
